review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
8554,1,"design, appearance and looks","They clean up better than others I have tried and are pretty thick, which I like.",positive,positive,positive,both_correct,16,False
8554,2,"comfort, softness and texture",I also LOVE the way these smell.,positive,positive,positive,both_correct,7,False
8554,2,product quality and performance,I also LOVE the way these smell.,positive,positive,positive,both_correct,7,False
8554,4,product quality and performance,I use them for everything.,positive,negative,positive,bert_fixes_baseline_error,5,False
8554,4,"ease of use, assembly and convenience",I use them for everything.,positive,negative,positive,bert_fixes_baseline_error,5,False
8556,0,"design, appearance and looks","This was packed more industrial like, rather than in individual packages.",negative,negative,negative,both_correct,11,False
8556,0,"packaging, shipping and delivery","This was packed more industrial like, rather than in individual packages.",negative,negative,negative,both_correct,11,False
8556,1,product quality and performance,It works fine if you have a container to add refills.,positive,positive,positive,both_correct,11,False
8556,2,"durability, washability and longevity",This box is heavy and has a ton of wipes.,negative,negative,negative,both_correct,10,False
8556,2,"packaging, shipping and delivery",This box is heavy and has a ton of wipes.,negative,negative,negative,both_correct,10,False
8559,0,"design, appearance and looks","I am pap,ears fan.",positive,positive,positive,both_correct,4,False
8559,0,"comfort, softness and texture","I am pap,ears fan.",positive,positive,positive,both_correct,4,False
8559,1,"comfort, softness and texture",First of all I love the light baby fragrance.,positive,positive,positive,both_correct,9,False
8559,2,"design, appearance and looks",The Sesame Street characters one the front of the diaper are cute and classic.,positive,positive,positive,both_correct,14,False
8559,3,product quality and performance,"The leg gussets fit my daughter well, so even when she soaks her diaper it is contained.",positive,positive,positive,both_correct,17,False
8559,3,safety for babies and children,"The leg gussets fit my daughter well, so even when she soaks her diaper it is contained.",positive,positive,positive,both_correct,17,False
8559,3,"size, dimensions and fit","The leg gussets fit my daughter well, so even when she soaks her diaper it is contained.",positive,positive,positive,both_correct,17,False
8559,4,product quality and performance,"With pampers my daughter has never had a ""blow out"" where poop comes out the sides of her diaper or up her back.",positive,negative,positive,bert_fixes_baseline_error,23,True
8559,4,safety for babies and children,"With pampers my daughter has never had a ""blow out"" where poop comes out the sides of her diaper or up her back.",positive,negative,positive,bert_fixes_baseline_error,23,True
8559,5,"durability, washability and longevity","Considering I like to dress her in nice outfits and prefer not to have them ruined or spend hours soaking and scrubbing them, this is great.",positive,positive,positive,both_correct,26,True
8559,5,product quality and performance,"Considering I like to dress her in nice outfits and prefer not to have them ruined or spend hours soaking and scrubbing them, this is great.",positive,positive,positive,both_correct,26,True
8559,6,product quality and performance,The tabs always stay secure and I have never had one randomly rip off when I am trying to secure the diaper (this happens with other diapers some times).,positive,positive,positive,both_correct,29,True
8559,6,"ease of use, assembly and convenience",The tabs always stay secure and I have never had one randomly rip off when I am trying to secure the diaper (this happens with other diapers some times).,positive,positive,positive,both_correct,29,True
8559,7,"price, cost and value for money","Finally as far as price I find with subscribe and save and coupons , I can get them at a really decent price.",positive,positive,positive,both_correct,23,False
8559,8,"price, cost and value for money","This most recent pack of size five cost me about 19 cents each, which for size five is very reasonable.",negative,negative,negative,both_correct,20,False
8559,9,"price, cost and value for money",I was getting them for about 13-14 cents in the size 2-3 range.,negative,negative,negative,both_correct,13,False
8559,9,"size, dimensions and fit",I was getting them for about 13-14 cents in the size 2-3 range.,negative,negative,negative,both_correct,13,False
8588,0,product quality and performance,"Great quality, thick!",positive,positive,positive,both_correct,3,False
8588,0,"design, appearance and looks","Great quality, thick!",positive,positive,positive,both_correct,3,False
8588,1,"comfort, softness and texture",And soft.,positive,positive,positive,both_correct,2,False
8588,2,"price, cost and value for money",Great price for how much you receive.,positive,positive,positive,both_correct,7,False
8605,0,product quality and performance,My 1 year old fits great and loves it!,positive,positive,positive,both_correct,9,False
8605,0,"comfort, softness and texture",My 1 year old fits great and loves it!,positive,positive,positive,both_correct,9,False
8605,0,"size, dimensions and fit",My 1 year old fits great and loves it!,positive,positive,positive,both_correct,9,False
8605,1,safety for babies and children,I put his snacks in the cupholder and he reaches in to grab them ha!,positive,negative,positive,bert_fixes_baseline_error,15,False
8605,1,"ease of use, assembly and convenience",I put his snacks in the cupholder and he reaches in to grab them ha!,positive,negative,positive,bert_fixes_baseline_error,15,False
8605,2,"ease of use, assembly and convenience",Easy to hook in the car!!,negative,positive,positive,both_wrong,6,False
8605,2,product quality and performance,Easy to hook in the car!!,negative,positive,positive,both_wrong,6,False
8626,0,"design, appearance and looks",Grandson loved these.,positive,positive,positive,both_correct,3,False
